"","ExR_43","ExR_57","ExR_62","ExR_65","ExR_69","ExR_72","ExR_76","ExR_79","ExR_83","NGRDI_43","NGRDI_57","NGRDI_62","NGRDI_65","NGRDI_69","NGRDI_72","NGRDI_76","NGRDI_79","NGRDI_83"
"Y288",0.143737318748581,0.112612050853497,0.108406208885815,0.0993240563926713,0.0413208010369471,0.0697559654737624,0.0775021081967315,0.0855371800911944,0.0774233987930882,0.0260105517907984,0.0574454558454407,0.0651739663847276,0.0702491365130654,0.12729609991744,0.113737607213785,0.067653767396867,0.0621066627940243,0.070980307491904
"Y289",0.133153498320727,0.113426595718834,0.112123667716275,0.109073867933504,0.0470173944360393,0.0705247902766324,0.072237626982931,0.0760397338342615,0.0659230643063029,0.0265412986442849,0.0570203393657587,0.0630717736287378,0.0644810677593388,0.120641046021978,0.115074766029589,0.0713124582865459,0.0747548058726474,0.087618972623082
"Y290",0.132986214087741,0.0980956932688385,0.0956360561539253,0.0900287741918648,0.029297068041751,0.0510075670409657,0.07131531653301,0.0786096128409189,0.0663779266670226,0.0301609627616611,0.0687312562583898,0.075924751778629,0.0795347745328931,0.14068413612605,0.128311197441523,0.0756662828391117,0.0671693037418154,0.0845653271926422
"Y291",0.136813604783074,0.11650976773168,0.107752734571657,0.10004898287435,0.0464748536245145,0.0739960891878859,0.0805274019655167,0.091825734567919,0.0844225050169631,0.0298820068556464,0.050743617368783,0.0627744987509515,0.0687054664832766,0.119737074458608,0.109752280759487,0.0580522339432791,0.052071949306609,0.0608378810850958
"Y292",0.13847597262265,0.107870389202075,0.108451591764611,0.0949399518942586,0.0406073873578239,0.0671313275896608,0.0750732106158565,0.0849331152668511,0.0705144135688837,0.0259825985170074,0.061430218615681,0.0663820848386708,0.0754227041200435,0.12676068567312,0.115482098792785,0.069950864478158,0.0653949885671718,0.0821532928555395
"Y293",0.134262394413215,0.102099750837565,0.0968083852609384,0.0897927028381987,0.0327810338742445,0.0594063097669451,0.069259050014278,0.0743546898535755,0.0644843434567972,0.0290013433663556,0.0661644555688223,0.0749973315977793,0.0781258946190359,0.135532797514612,0.12152748597954,0.0752750461925532,0.0749987727493191,0.0854380865388973
"Y294",0.131114550265811,0.116048445025701,0.113235542188796,0.105066922125799,0.0470954545344378,0.0696652091559054,0.0739101372545215,0.0815134733797033,0.0689860474689723,0.030017823641437,0.0557313152325621,0.0596921546095501,0.063948320411105,0.121810785540775,0.114143714048848,0.0722801945788878,0.0663818454151683,0.0827540080223667
"Y295",0.136940418282405,0.11817655547511,0.113746589120773,0.105583607382096,0.0596578913500915,0.081288418815355,0.0858787608276689,0.0992086378966956,0.0862781803035265,0.0267424725726129,0.0512371868940383,0.0598985104605173,0.0653146223821072,0.114645355863077,0.108644167915087,0.0602274754529801,0.0515902061543957,0.0635172953233356
"Y296",0.130917950543315,0.109524458491861,0.100442489488606,0.0914642664099685,0.03640706193531,0.0481493945463869,0.0659174784124231,0.0793630390744212,0.0644581711238811,0.0339778952726009,0.0585398715646415,0.0710011839608065,0.078819783777597,0.130474675509416,0.131568347248048,0.0823367625905916,0.0699703983348533,0.0901346827567239
"Y297",0.135405123779517,0.112313642947081,0.0978281807135504,0.0950149339250943,0.0455997023470547,0.0584764103677459,0.0742423679457358,0.0799613470870718,0.0659841391581233,0.0276752173457799,0.0530623119201622,0.0698305162948712,0.0710338629169212,0.118586008282757,0.120225950781878,0.0649636445635279,0.0611184611895966,0.078251862094461
"Y298",0.131672642121396,0.114418337221484,0.11004323480632,0.104219840514554,0.0530852687854978,0.0728388929310209,0.076361188102103,0.0872930805480854,0.0735976900490064,0.0286602679479938,0.053572600309743,0.0626141396722509,0.0643209426315005,0.115800502913069,0.112433875079896,0.0675271991797998,0.0632391480083876,0.0784337248842737
"Y299",0.13375751462381,0.11601884624303,0.106469394782073,0.0985337010100162,0.0580977674646103,0.0751714555285346,0.0681271198816267,0.0747299980066726,0.0671168965782081,0.0267969873014186,0.0437723631037885,0.0596317642458322,0.0667257594070848,0.105191583679245,0.106700516029878,0.0677961530526997,0.0641733039701184,0.0759109442942163
"Y300",0.126534574995713,0.102210770414761,0.100764394609604,0.0947193799282074,0.0323043156081574,0.0490008501055548,0.0660872347377996,0.0800128769910087,0.0667272045945695,0.0343515679653331,0.0698947778066254,0.0725852478024315,0.075653326893647,0.137534141334107,0.131460127264188,0.0834199587983542,0.0696191248572694,0.0839688217322524
"Y301",0.132809834696172,0.108095118763545,0.100916620309608,0.0907141969206479,0.0318495395587716,0.0529224081868048,0.0713286679139754,0.0795031231935941,0.0708549932846143,0.0266268325769213,0.0582269065649844,0.068441305998939,0.0767112836453671,0.134078781456624,0.126602677893898,0.0698887430185826,0.066945370116869,0.0787490929466433
"Y302",0.135125572015537,0.100925567783874,0.101456036740886,0.0908726670877667,0.0326956986407934,0.0501265702368823,0.0643843905007453,0.0668707426058494,0.0571542667777886,0.0316967672094923,0.073614915940882,0.0765039048246071,0.0831727557459658,0.136200419509245,0.129961870528411,0.0841349404188684,0.0849299139600698,0.099341958949342
"Y303",0.14111084098592,0.114374430076372,0.102737403862257,0.0944644305150416,0.0441754572263722,0.0619407659102658,0.0761700637023717,0.0875733669433031,0.0695464818464015,0.0267681710961324,0.0562580745848101,0.0680237938060428,0.072598354611563,0.123902626791068,0.12005657745095,0.0676113883630651,0.059080432488405,0.0804315009329184
"Y304",0.134689594481861,0.117020022580564,0.108457935619489,0.100230707705424,0.0393808095985574,0.0605060797305503,0.0747394710390559,0.0871416355028362,0.0712631752439224,0.0279682200956351,0.0509241533696255,0.0651593473634357,0.0704039876610688,0.130518051459259,0.122080242451256,0.0735278262797947,0.0673509685417914,0.0855293646691301
"Y305",0.135861601345997,0.119732035675161,0.114469349520667,0.103842712793773,0.0545415989993053,0.0744019942131541,0.0803498440092349,0.0919990249869692,0.0770967070632526,0.0256017685453659,0.0530408228398344,0.0606562841797502,0.0679098981757396,0.114546481653634,0.109767691019309,0.0621106510925069,0.0565849306306764,0.0714378279824227
"Y306",0.135565848725288,0.117272336860534,0.111738708612349,0.103791912593692,0.0427238753742853,0.0654827732397563,0.0760897291907111,0.0860200971586227,0.0718173848694925,0.029392521440496,0.0525706806953798,0.0620517567739658,0.0693848626925959,0.125645919873551,0.117924264500952,0.0664930053029983,0.0633500200436869,0.0797081693706149
"Y307",0.133376284834282,0.100888092462281,0.0977789270152548,0.0912929791506179,0.0374608033310816,0.0512577135233705,0.0705703982143601,0.0740609642846784,0.0636000564331969,0.0285671009427501,0.0640260528455402,0.0707741890920556,0.0751422207237119,0.131875376076389,0.128551574711985,0.0769247822917856,0.0763576964430414,0.0889681834132679
"Y308",0.14048847971043,0.11590732780969,0.105698483762251,0.0974056287121079,0.0510387182701338,0.0741806649399842,0.0787538840772732,0.0899087312142223,0.0771579159983156,0.0241276788602985,0.0517272674702318,0.0645533649018653,0.0689024873755852,0.116103434732007,0.107962688155245,0.0657067914728679,0.0565675867024863,0.0697590047332385
