,timeNumber,timePoint,geno.decomp,genotype,predicted.values,standard.errors,plantingDate,DAP
2258,5,7/20/2018,Ki3/NC356,Y479,72.99138511,5.505081122,3/14/2018,128
2259,5,7/20/2018,Ki3/NC356,Y480,62.26339362,5.520067797,3/14/2018,128
2260,5,7/20/2018,Ki3/NC356,Y481,70.23490651,5.499939713,3/14/2018,128
2261,5,7/20/2018,Ki3/NC356,Y482,46.75949153,5.514261852,3/14/2018,128
2262,5,7/20/2018,Ki3/NC356,Y483,87.55728772,5.505896821,3/14/2018,128
2263,5,7/20/2018,Ki3/NC356,Y484,88.51990789,5.509654531,3/14/2018,128
2264,5,7/20/2018,Ki3/NC356,Y485,64.0759952,5.513131209,3/14/2018,128
2265,5,7/20/2018,Ki3/NC356,Y486,69.00009613,5.518249426,3/14/2018,128
2266,5,7/20/2018,Ki3/NC356,Y487,39.39466386,5.509164657,3/14/2018,128
2267,5,7/20/2018,Ki3/NC356,Y488,79.05113143,5.495339154,3/14/2018,128
2268,5,7/20/2018,Ki3/NC356,Y489,68.52955454,5.498769627,3/14/2018,128
2269,5,7/20/2018,Ki3/NC356,Y490,66.7951151,5.509452927,3/14/2018,128
2270,5,7/20/2018,Ki3/NC356,Y491,61.24894407,5.495900587,3/14/2018,128
2271,5,7/20/2018,Ki3/NC356,Y492,86.9139623,5.50819533,3/14/2018,128
2272,5,7/20/2018,Ki3/NC356,Y493,84.74354236,5.491657536,3/14/2018,128
2273,5,7/20/2018,Ki3/NC356,Y494,71.57942452,5.495662125,3/14/2018,128
2274,5,7/20/2018,Ki3/NC356,Y495,80.42562385,5.51718936,3/14/2018,128
2275,5,7/20/2018,Ki3/NC356,Y496,81.74360703,5.495604183,3/14/2018,128
2276,5,7/20/2018,Ki3/NC356,Y497,91.48697488,5.505410823,3/14/2018,128
2277,5,7/20/2018,Ki3/NC356,Y498,71.14354902,5.523718924,3/14/2018,128
2278,5,7/20/2018,Ki3/NC356,Y499,83.26453796,5.491390804,3/14/2018,128
2279,5,7/20/2018,Ki3/NC356,Y500,79.7040027,5.506960657,3/14/2018,128
2280,5,7/20/2018,Ki3/NC356,Y501,66.67789397,5.506569298,3/14/2018,128
2281,5,7/20/2018,Ki3/NC356,Y502,74.34181095,5.523123665,3/14/2018,128
2282,5,7/20/2018,Ki3/NC356,Y503,72.0591632,5.494887651,3/14/2018,128
2283,5,7/20/2018,Ki3/NC356,Y504,69.76541879,5.491013853,3/14/2018,128
2284,5,7/20/2018,Ki3/NC356,Y505,75.75894241,5.501262406,3/14/2018,128
2285,5,7/20/2018,Ki3/NC356,Y506,72.17944982,5.519386041,3/14/2018,128
2286,5,7/20/2018,Ki3/NC356,Y507,88.32077025,5.527355398,3/14/2018,128
2287,5,7/20/2018,Ki3/NC356,Y508,73.11897012,5.494011292,3/14/2018,128
2288,5,7/20/2018,Ki3/NC356,Y509,83.42611525,5.492590314,3/14/2018,128
2289,5,7/20/2018,Ki3/NC356,Y510,67.53080046,5.517216635,3/14/2018,128
2290,5,7/20/2018,Ki3/NC356,Y511,81.70973314,5.496977188,3/14/2018,128
2291,5,7/20/2018,Ki3/NC356,Y512,72.52110373,5.510692681,3/14/2018,128
2292,5,7/20/2018,Ki3/NC356,Y513,50.83910574,5.504786944,3/14/2018,128
2293,5,7/20/2018,Ki3/NC356,Y514,53.75432246,5.505748616,3/14/2018,128
2294,5,7/20/2018,Ki3/NC356,Y515,87.93156635,5.493589602,3/14/2018,128
2295,5,7/20/2018,Ki3/NC356,Y516,71.57205618,5.513042702,3/14/2018,128
2296,5,7/20/2018,Ki3/NC356,Y517,74.40431286,5.491488299,3/14/2018,128
2297,5,7/20/2018,Ki3/NC356,Y518,80.30007217,5.496890811,3/14/2018,128
2298,5,7/20/2018,Ki3/NC356,Y519,81.63237356,5.515329376,3/14/2018,128
2299,5,7/20/2018,Ki3/NC356,Y520,78.74661001,5.502174514,3/14/2018,128
2300,5,7/20/2018,Ki3/NC356,Y521,75.65830536,5.50918343,3/14/2018,128
2301,5,7/20/2018,Ki3/NC356,Y522,84.54663228,5.505881047,3/14/2018,128
2302,5,7/20/2018,Ki3/NC356,Y523,63.91134436,5.491928359,3/14/2018,128
2303,5,7/20/2018,Ki3/NC356,Y524,77.88773898,5.504535205,3/14/2018,128
2304,5,7/20/2018,Ki3/NC356,Y525,75.12919884,5.491095209,3/14/2018,128
2305,5,7/20/2018,Ki3/NC356,Y526,48.94693463,5.497939431,3/14/2018,128
2306,5,7/20/2018,Ki3/NC356,Y527,85.03236194,5.505281011,3/14/2018,128
2307,5,7/20/2018,LH82/LAMA,Y168,84.19667296,4.849311492,3/14/2018,128
2308,5,7/20/2018,LH82/LAMA,Y169,77.53667146,4.507142264,3/14/2018,128
2309,5,7/20/2018,LH82/LAMA,Y170,76.71733402,4.507528317,3/14/2018,128
2310,5,7/20/2018,LH82/LAMA,Y171,86.53444108,4.502515362,3/14/2018,128
2311,5,7/20/2018,LH82/LAMA,Y172,82.32818508,4.504634732,3/14/2018,128
2312,5,7/20/2018,LH82/LAMA,Y173,81.85498806,4.504536617,3/14/2018,128
2313,5,7/20/2018,LH82/LAMA,Y174,85.69826068,4.517421017,3/14/2018,128
2314,5,7/20/2018,LH82/LAMA,Y175,82.99758024,4.492254891,3/14/2018,128
2315,5,7/20/2018,LH82/LAMA,Y176,87.69042675,4.506665913,3/14/2018,128
2316,5,7/20/2018,LH82/LAMA,Y177,83.21703012,4.863989049,3/14/2018,128
2317,5,7/20/2018,LH82/LAMA,Y178,81.11179933,4.531251672,3/14/2018,128
2318,5,7/20/2018,LH82/LAMA,Y179,75.3570173,4.517227182,3/14/2018,128
2319,5,7/20/2018,LH82/LAMA,Y180,87.54941421,4.507908169,3/14/2018,128
2320,5,7/20/2018,LH82/LAMA,Y181,82.24777496,4.516143448,3/14/2018,128
2321,5,7/20/2018,LH82/LAMA,Y182,81.52385648,4.520404926,3/14/2018,128
2322,5,7/20/2018,LH82/LAMA,Y183,86.29800453,4.49357495,3/14/2018,128
2323,5,7/20/2018,LH82/LAMA,Y184,86.58929374,4.496848942,3/14/2018,128
2324,5,7/20/2018,LH82/LAMA,Y185,85.25111932,4.496915718,3/14/2018,128
2325,5,7/20/2018,LH82/LAMA,Y186,68.45404999,4.497810872,3/14/2018,128
2326,5,7/20/2018,LH82/LAMA,Y187,79.2932956,4.499062973,3/14/2018,128
2327,5,7/20/2018,LH82/LAMA,Y188,84.17157399,4.522989375,3/14/2018,128
2328,5,7/20/2018,LH82/LAMA,Y189,72.05690131,4.490455341,3/14/2018,128
2329,5,7/20/2018,LH82/LAMA,Y190,71.89837289,4.483061751,3/14/2018,128
2330,5,7/20/2018,LH82/LAMA,Y191,85.44845094,4.516722406,3/14/2018,128
2331,5,7/20/2018,LH82/LAMA,Y192,86.60078299,4.499373581,3/14/2018,128
2332,5,7/20/2018,LH82/LAMA,Y193,83.84312355,4.485142239,3/14/2018,128
2333,5,7/20/2018,LH82/LAMA,Y194,81.65479917,4.502531315,3/14/2018,128
2334,5,7/20/2018,LH82/LAMA,Y195,86.05080375,4.515987617,3/14/2018,128
2335,5,7/20/2018,LH82/LAMA,Y196,88.68136271,4.490142116,3/14/2018,128
2336,5,7/20/2018,LH82/LAMA,Y197,79.73032962,4.491078773,3/14/2018,128
2337,5,7/20/2018,LH82/LAMA,Y198,84.52127276,4.491447481,3/14/2018,128
2338,5,7/20/2018,LH82/LAMA,Y199,83.64439463,4.507001728,3/14/2018,128
2339,5,7/20/2018,LH82/LAMA,Y200,70.65364591,4.486027733,3/14/2018,128
2340,5,7/20/2018,LH82/LAMA,Y201,78.78030132,4.498374602,3/14/2018,128
2341,5,7/20/2018,LH82/LAMA,Y202,84.91225579,4.494958042,3/14/2018,128
2342,5,7/20/2018,LH82/LAMA,Y203,86.79872501,4.519525786,3/14/2018,128
2343,5,7/20/2018,LH82/LAMA,Y204,77.67597765,4.494082649,3/14/2018,128
2344,5,7/20/2018,LH82/LAMA,Y205,85.14988079,4.493733875,3/14/2018,128
2345,5,7/20/2018,LH82/LAMA,Y206,76.54389739,4.498992781,3/14/2018,128
2346,5,7/20/2018,LH82/LAMA,Y207,84.77547331,4.507978723,3/14/2018,128
2347,5,7/20/2018,LH82/LAMA,Y208,86.07639164,4.525366699,3/14/2018,128
2348,5,7/20/2018,LH82/LAMA,Y209,79.83661235,4.504279338,3/14/2018,128
2349,5,7/20/2018,LH82/LAMA,Y210,79.34801544,4.490669736,3/14/2018,128
2350,5,7/20/2018,LH82/LAMA,Y211,86.50930375,4.497757483,3/14/2018,128
2351,5,7/20/2018,LH82/LAMA,Y212,86.19124587,4.5025158,3/14/2018,128
2352,5,7/20/2018,LH82/LAMA,Y213,83.94448958,4.492213254,3/14/2018,128
2353,5,7/20/2018,LH82/LAMA,Y214,61.51564634,4.509252625,3/14/2018,128
2354,5,7/20/2018,LH82/LAMA,Y215,85.27051564,4.488159111,3/14/2018,128
2355,5,7/20/2018,LH82/LAMA,Y216,73.6310456,4.496652771,3/14/2018,128
2356,5,7/20/2018,LH82/LAMA,Y217,85.23802677,4.489632459,3/14/2018,128
2357,5,7/20/2018,LH82/LAMA,Y218,81.40181405,4.510358256,3/14/2018,128
2358,5,7/20/2018,LH82/LAMA,Y219,78.62424271,4.508642589,3/14/2018,128
2359,5,7/20/2018,LH82/LAMA,Y220,83.94068197,4.513650983,3/14/2018,128
2360,5,7/20/2018,LH82/LAMA,Y221,84.23561849,4.489140523,3/14/2018,128
2361,5,7/20/2018,LH82/LAMA,Y222,76.61134987,4.532676867,3/14/2018,128
2362,5,7/20/2018,LH82/LAMA,Y223,81.20388071,4.492550102,3/14/2018,128
2363,5,7/20/2018,LH82/LAMA,Y224,88.19562882,4.493244693,3/14/2018,128
2364,5,7/20/2018,LH82/LAMA,Y225,82.89163074,4.504700986,3/14/2018,128
2365,5,7/20/2018,LH82/LAMA,Y226,84.16296794,4.496968828,3/14/2018,128
2366,5,7/20/2018,LH82/LAMA,Y227,87.47330516,4.486191822,3/14/2018,128
2367,5,7/20/2018,LH82/LAMA,Y228,75.97494384,4.494848056,3/14/2018,128
2368,5,7/20/2018,LH82/LAMA,Y229,85.02729961,4.511809186,3/14/2018,128
2369,5,7/20/2018,LH82/LAMA,Y230,86.28897913,4.487859709,3/14/2018,128
2370,5,7/20/2018,LH82/LAMA,Y231,80.55608555,4.502435607,3/14/2018,128
2371,5,7/20/2018,LH82/LAMA,Y232,83.47768744,4.519357213,3/14/2018,128
2372,5,7/20/2018,LH82/LAMA,Y233,79.39818859,4.522480671,3/14/2018,128
2373,5,7/20/2018,LH82/LAMA,Y234,86.19295934,4.510412327,3/14/2018,128
2374,5,7/20/2018,LH82/LAMA,Y235,83.68799561,4.515933445,3/14/2018,128
2375,5,7/20/2018,LH82/LAMA,Y236,71.40892757,4.500908505,3/14/2018,128
2376,5,7/20/2018,LH82/LAMA,Y237,85.65124799,4.499264907,3/14/2018,128
2377,5,7/20/2018,LH82/LAMA,Y238,76.00483778,4.493826706,3/14/2018,128
2378,5,7/20/2018,LH82/LAMA,Y239,85.6024181,4.510848337,3/14/2018,128
2379,5,7/20/2018,LH82/LAMA,Y240,76.28866219,4.501231966,3/14/2018,128
2380,5,7/20/2018,LH82/LAMA,Y241,82.21869443,4.530921471,3/14/2018,128
2381,5,7/20/2018,LH82/LAMA,Y242,86.87148862,4.493355967,3/14/2018,128
2382,5,7/20/2018,LH82/LAMA,Y243,66.5627272,4.503669096,3/14/2018,128
2383,5,7/20/2018,LH82/LAMA,Y244,78.68027189,4.512336823,3/14/2018,128
2384,5,7/20/2018,LH82/LAMA,Y245,83.26389928,4.505887019,3/14/2018,128
2385,5,7/20/2018,LH82/LAMA,Y246,84.86055648,4.849288445,3/14/2018,128
2386,5,7/20/2018,LH82/LAMA,Y247,84.3287482,4.517537537,3/14/2018,128
2387,5,7/20/2018,LH82/LAMA,Y248,85.90784041,4.506226979,3/14/2018,128
2388,5,7/20/2018,LH82/LAMA,Y249,85.73760976,4.489812668,3/14/2018,128
2389,5,7/20/2018,LH82/LAMA,Y250,73.28881154,4.495477653,3/14/2018,128
2390,5,7/20/2018,LH82/LAMA,Y251,88.62072574,4.495690267,3/14/2018,128
2391,5,7/20/2018,LH82/LAMA,Y252,84.06806579,4.517730196,3/14/2018,128
2392,5,7/20/2018,LH82/LAMA,Y253,87.59317508,4.515298684,3/14/2018,128
2393,5,7/20/2018,LH82/LAMA,Y254,85.83685779,4.505837147,3/14/2018,128
2394,5,7/20/2018,LH82/LAMA,Y255,85.73805601,4.504690665,3/14/2018,128
2395,5,7/20/2018,LH82/LAMA,Y256,84.62608143,4.50816462,3/14/2018,128
2396,5,7/20/2018,LH82/LAMA,Y257,76.02949102,4.511757391,3/14/2018,128
2397,5,7/20/2018,LH82/LAMA,Y258,85.75440285,4.506336246,3/14/2018,128
2398,5,7/20/2018,LH82/LAMA,Y259,84.83857205,4.510072645,3/14/2018,128
2399,5,7/20/2018,LH82/LAMA,Y260,86.15252741,4.497557457,3/14/2018,128
2400,5,7/20/2018,LH82/LAMA,Y261,81.72444969,4.501601441,3/14/2018,128
2401,5,7/20/2018,LH82/LAMA,Y262,80.89000825,4.521350261,3/14/2018,128
2402,5,7/20/2018,LH82/LAMA,Y263,75.05083071,4.497286933,3/14/2018,128
2403,5,7/20/2018,LH82/LAMA,Y264,76.79128895,4.505220094,3/14/2018,128
2404,5,7/20/2018,LH82/LAMA,Y265,82.39030526,4.521465308,3/14/2018,128
2405,5,7/20/2018,LH82/LAMA,Y266,84.52233229,4.50284127,3/14/2018,128
2406,5,7/20/2018,LH82/LAMA,Y267,78.15327345,4.521852077,3/14/2018,128
2407,5,7/20/2018,LH82/LAMA,Y268,78.57723058,4.509982467,3/14/2018,128
2408,5,7/20/2018,LH82/LAMA,Y269,80.70964183,4.507289741,3/14/2018,128
2409,5,7/20/2018,LH82/LAMA,Y270,81.42413732,4.513517838,3/14/2018,128
2410,5,7/20/2018,LH82/LAMA,Y271,87.1875981,4.494802952,3/14/2018,128
2411,5,7/20/2018,LH82/LAMA,Y272,80.06828672,4.499223172,3/14/2018,128
2412,5,7/20/2018,LH82/LAMA,Y273,82.18495243,4.491196623,3/14/2018,128
2413,5,7/20/2018,LH82/LAMA,Y274,82.44556685,4.501332986,3/14/2018,128
2414,5,7/20/2018,LH82/LAMA,Y275,82.64637719,4.552198093,3/14/2018,128
2415,5,7/20/2018,LH82/LAMA,Y276,73.15135595,4.500239406,3/14/2018,128
2416,5,7/20/2018,LH82/LAMA,Y277,87.32346457,5.28845459,3/14/2018,128
2417,5,7/20/2018,LH82/LAMA,Y278,75.96572736,4.519154884,3/14/2018,128
2418,5,7/20/2018,LH82/LAMA,Y279,81.0979735,4.493311779,3/14/2018,128
2419,5,7/20/2018,LH82/LAMA,Y280,79.50652205,4.50330309,3/14/2018,128
2420,5,7/20/2018,LH82/LAMA,Y281,84.476333,4.511280748,3/14/2018,128
2421,5,7/20/2018,LH82/LAMA,Y282,87.35614406,4.509945105,3/14/2018,128
2422,5,7/20/2018,LH82/LAMA,Y283,84.29780425,4.48922893,3/14/2018,128
2423,5,7/20/2018,LH82/LAMA,Y284,78.41232323,4.500934343,3/14/2018,128
2424,5,7/20/2018,LH82/LAMA,Y285,84.90398964,4.518836847,3/14/2018,128
2425,5,7/20/2018,LH82/LAMA,Y286,81.5213424,4.498615705,3/14/2018,128
2426,5,7/20/2018,LH82/LAMA,Y287,81.07758887,4.514016027,3/14/2018,128
2427,5,7/20/2018,LH82/LAMA,Y288,85.14959343,4.48920757,3/14/2018,128
2428,5,7/20/2018,LH82/LAMA,Y289,81.50950764,4.523361422,3/14/2018,128
2429,5,7/20/2018,LH82/LAMA,Y290,83.20932877,4.861556336,3/14/2018,128
2430,5,7/20/2018,LH82/LAMA,Y291,70.19634281,4.509621949,3/14/2018,128
2431,5,7/20/2018,LH82/LAMA,Y292,75.97534605,4.497973465,3/14/2018,128
2432,5,7/20/2018,LH82/LAMA,Y293,82.37852083,4.498457528,3/14/2018,128
2433,5,7/20/2018,LH82/LAMA,Y294,85.48322666,4.516429324,3/14/2018,128
2434,5,7/20/2018,LH82/LAMA,Y295,86.57565578,4.508080897,3/14/2018,128
2435,5,7/20/2018,LH82/LAMA,Y296,71.82649105,4.506314471,3/14/2018,128
2436,5,7/20/2018,LH82/LAMA,Y297,83.81203404,4.501512058,3/14/2018,128
2437,5,7/20/2018,LH82/LAMA,Y298,75.7201406,4.497485159,3/14/2018,128
2438,5,7/20/2018,LH82/LAMA,Y299,86.62320683,4.513820485,3/14/2018,128
2439,5,7/20/2018,LH82/LAMA,Y300,77.70695497,4.498717963,3/14/2018,128
2440,5,7/20/2018,LH82/LAMA,Y301,84.02713712,4.509935262,3/14/2018,128
2441,5,7/20/2018,LH82/LAMA,Y302,79.07302477,4.510211679,3/14/2018,128
2442,5,7/20/2018,LH82/LAMA,Y303,82.70999031,4.513568076,3/14/2018,128
2443,5,7/20/2018,LH82/LAMA,Y304,87.68931604,4.49992336,3/14/2018,128
2444,5,7/20/2018,LH82/LAMA,Y305,82.93474569,4.496490438,3/14/2018,128
2445,5,7/20/2018,LH82/LAMA,Y306,85.67990907,4.511556025,3/14/2018,128
2446,5,7/20/2018,LH82/LAMA,Y307,70.16816427,4.507225517,3/14/2018,128
2447,5,7/20/2018,LH82/LAMA,Y308,82.10175464,4.499724226,3/14/2018,128
2448,5,7/20/2018,LH82/LAMA,Y309,85.86452283,4.518576565,3/14/2018,128
2449,5,7/20/2018,LH82/LAMA,Y310,79.18014191,4.510765948,3/14/2018,128
2450,5,7/20/2018,LH82/LAMA,Y311,77.69881272,4.526549046,3/14/2018,128
2451,5,7/20/2018,LH82/LAMA,Y312,83.58900117,4.858793227,3/14/2018,128
2452,5,7/20/2018,LH82/LAMA,Y313,84.18443542,5.317412594,3/14/2018,128
2453,5,7/20/2018,LH82/LAMA,Y314,85.31840278,4.857716311,3/14/2018,128
2454,5,7/20/2018,LH82/LAMA,Y315,80.55552018,4.503258203,3/14/2018,128
2455,5,7/20/2018,LH82/LAMA,Y316,82.53680446,4.513927363,3/14/2018,128
2456,5,7/20/2018,LH82/LAMA,Y317,81.99929264,4.848661395,3/14/2018,128
2457,5,7/20/2018,LH82/LAMA,Y318,85.22388351,4.500621032,3/14/2018,128
2458,5,7/20/2018,LH82/LAMA,Y319,87.76040544,4.493232438,3/14/2018,128
2459,5,7/20/2018,LH82/LAMA,Y320,79.29949622,4.532419012,3/14/2018,128
2460,5,7/20/2018,LH82/LAMA,Y321,80.72674045,4.499357759,3/14/2018,128
2461,5,7/20/2018,LH82/LAMA,Y322,82.54375619,4.50669483,3/14/2018,128
2462,5,7/20/2018,LH82/LAMA,Y323,81.76243019,4.509049438,3/14/2018,128
2463,5,7/20/2018,LH82/LAMA,Y324,85.26379192,4.489519548,3/14/2018,128
2464,5,7/20/2018,LH82/LAMA,Y325,70.66014678,4.516816231,3/14/2018,128
2465,5,7/20/2018,LH82/LAMA,Y326,80.63595851,4.498438895,3/14/2018,128
2466,5,7/20/2018,LH82/LAMA,Y327,83.53509028,4.504212748,3/14/2018,128
2467,5,7/20/2018,LH82/LAMA,Y328,82.90140529,4.497510293,3/14/2018,128
2468,5,7/20/2018,LH82/LAMA,Y329,82.70131953,4.503175791,3/14/2018,128
2469,5,7/20/2018,LH82/LAMA,Y330,81.5486628,4.514487138,3/14/2018,128
2470,5,7/20/2018,LH82/LAMA,Y331,84.82492768,4.490368502,3/14/2018,128
2471,5,7/20/2018,LH82/LAMA,Y332,84.26475316,4.507437423,3/14/2018,128
2472,5,7/20/2018,LH82/LAMA,Y333,72.72457839,4.518540428,3/14/2018,128
2473,5,7/20/2018,LH82/LAMA,Y334,70.28078133,4.497230577,3/14/2018,128
2474,5,7/20/2018,LH82/LAMA,Y335,74.46164518,4.862266507,3/14/2018,128
2475,5,7/20/2018,LH82/LAMA,Y336,88.14978076,4.502289788,3/14/2018,128
2476,5,7/20/2018,LH82/LAMA,Y337,85.5251294,4.534287847,3/14/2018,128
2477,5,7/20/2018,LH82/LAMA,Y338,80.54239893,4.499037342,3/14/2018,128
2478,5,7/20/2018,LH82/LAMA,Y339,71.21479119,4.552712744,3/14/2018,128
2479,5,7/20/2018,LH82/LAMA,Y340,84.86081133,4.501947068,3/14/2018,128
2480,5,7/20/2018,LH82/LAMA,Y341,84.48849807,4.532602122,3/14/2018,128
2481,5,7/20/2018,LH82/LAMA,Y342,89.04453871,4.488093213,3/14/2018,128
2482,5,7/20/2018,LH82/LAMA,Y343,79.14946856,4.491402817,3/14/2018,128
2483,5,7/20/2018,LH82/LAMA,Y344,84.51835704,4.509514699,3/14/2018,128
2484,5,7/20/2018,LH82/LAMA,Y345,81.07477211,4.495812136,3/14/2018,128
2485,5,7/20/2018,Tx740/NC356,Y346,87.13419992,5.410024099,3/14/2018,128
2486,5,7/20/2018,Tx740/NC356,Y347,58.91397502,5.423917935,3/14/2018,128
2487,5,7/20/2018,Tx740/NC356,Y348,88.22482241,5.472710824,3/14/2018,128
2488,5,7/20/2018,Tx740/NC356,Y349,66.79478168,5.423314531,3/14/2018,128
2489,5,7/20/2018,Tx740/NC356,Y351,80.60980995,5.440715246,3/14/2018,128
2490,5,7/20/2018,Tx740/NC356,Y352,59.73023149,5.416396269,3/14/2018,128
2491,5,7/20/2018,Tx740/NC356,Y353,92.60887207,5.437095605,3/14/2018,128
2492,5,7/20/2018,Tx740/NC356,Y354,55.44838989,6.072697453,3/14/2018,128
2493,5,7/20/2018,Tx740/NC356,Y355,70.47300516,5.498508293,3/14/2018,128
2494,5,7/20/2018,Tx740/NC356,Y356,66.36375461,5.422582544,3/14/2018,128
2495,5,7/20/2018,Tx740/NC356,Y357,76.36321021,5.408815006,3/14/2018,128
2496,5,7/20/2018,Tx740/NC356,Y359,58.4711699,5.444436579,3/14/2018,128
2497,5,7/20/2018,Tx740/NC356,Y360,80.64798996,5.425070781,3/14/2018,128
2498,5,7/20/2018,Tx740/NC356,Y361,88.20944368,5.461566992,3/14/2018,128
2499,5,7/20/2018,Tx740/NC356,Y362,80.93635561,5.424451039,3/14/2018,128
2500,5,7/20/2018,Tx740/NC356,Y363,62.18806985,5.44306338,3/14/2018,128
2501,5,7/20/2018,Tx740/NC356,Y364,78.02895625,5.464035992,3/14/2018,128
2502,5,7/20/2018,Tx740/NC356,Y365,77.74850469,5.433310484,3/14/2018,128
2503,5,7/20/2018,Tx740/NC356,Y366,79.78363926,5.462974664,3/14/2018,128
2504,5,7/20/2018,Tx740/NC356,Y367,89.03451877,5.442656911,3/14/2018,128
2505,5,7/20/2018,Tx740/NC356,Y368,75.61055505,5.447101464,3/14/2018,128
2506,5,7/20/2018,Tx740/NC356,Y369,83.75693488,5.451087385,3/14/2018,128
2507,5,7/20/2018,Tx740/NC356,Y370,77.47616344,5.461130065,3/14/2018,128
2508,5,7/20/2018,Tx740/NC356,Y371,74.1333419,5.422003693,3/14/2018,128
2509,5,7/20/2018,Tx740/NC356,Y372,81.70803456,5.457294727,3/14/2018,128
2510,5,7/20/2018,Tx740/NC356,Y373,59.53182755,5.422462484,3/14/2018,128
2511,5,7/20/2018,Tx740/NC356,Y374,77.11365883,5.449070027,3/14/2018,128
2512,5,7/20/2018,Tx740/NC356,Y375,84.641949,5.429080469,3/14/2018,128
2513,5,7/20/2018,Tx740/NC356,Y376,82.56990524,5.493074525,3/14/2018,128
2514,5,7/20/2018,Tx740/NC356,Y377,83.80012951,5.434632622,3/14/2018,128
2515,5,7/20/2018,Tx740/NC356,Y378,65.3212226,5.423414244,3/14/2018,128
2516,5,7/20/2018,Tx740/NC356,Y379,82.94147626,5.44378526,3/14/2018,128
2517,5,7/20/2018,Tx740/NC356,Y380,87.98976948,5.408732199,3/14/2018,128
2518,5,7/20/2018,Tx740/NC356,Y381,83.45959197,5.417821246,3/14/2018,128
2519,5,7/20/2018,Tx740/NC356,Y382,69.67562968,5.42725341,3/14/2018,128
2520,5,7/20/2018,Tx740/NC356,Y383,82.16314359,5.442265173,3/14/2018,128
2521,5,7/20/2018,Tx740/NC356,Y384,62.68198648,5.452089101,3/14/2018,128
2522,5,7/20/2018,Tx740/NC356,Y385,61.24121744,5.486952991,3/14/2018,128
2523,5,7/20/2018,Tx740/NC356,Y386,82.18530973,5.438310502,3/14/2018,128
2524,5,7/20/2018,Tx740/NC356,Y387,64.75436853,5.418221675,3/14/2018,128
2525,5,7/20/2018,Tx740/NC356,Y388,67.71379234,5.471254352,3/14/2018,128
2526,5,7/20/2018,Tx740/NC356,Y389,85.84573764,5.457122102,3/14/2018,128
2527,5,7/20/2018,Tx740/NC356,Y390,73.25009715,5.458435554,3/14/2018,128
2528,5,7/20/2018,Tx740/NC356,Y391,70.39287276,5.459319964,3/14/2018,128
2529,5,7/20/2018,Tx740/NC356,Y392,90.465505,5.460292623,3/14/2018,128
2530,5,7/20/2018,Tx740/NC356,Y393,81.41518736,5.473011191,3/14/2018,128
2531,5,7/20/2018,Tx740/NC356,Y394,58.3007966,5.454209394,3/14/2018,128
2532,5,7/20/2018,Tx740/NC356,Y395,69.72554627,5.41754038,3/14/2018,128
2533,5,7/20/2018,Tx740/NC356,Y396,76.1062316,5.447520295,3/14/2018,128
2534,5,7/20/2018,Tx740/NC356,Y397,82.40006274,5.4630565,3/14/2018,128
2535,5,7/20/2018,Tx740/NC356,Y398,69.56369292,5.446235683,3/14/2018,128
2536,5,7/20/2018,Tx740/NC356,Y400,77.45981345,5.453304097,3/14/2018,128
2537,5,7/20/2018,Tx740/NC356,Y401,95.03224082,5.413716804,3/14/2018,128
2538,5,7/20/2018,Tx740/NC356,Y402,89.13307179,5.43128935,3/14/2018,128
2539,5,7/20/2018,Tx740/NC356,Y403,86.50991975,5.506462828,3/14/2018,128
2540,5,7/20/2018,Tx740/NC356,Y404,91.72405108,5.450926946,3/14/2018,128
2541,5,7/20/2018,Tx740/NC356,Y405,84.32432087,5.422862961,3/14/2018,128
2542,5,7/20/2018,Tx740/NC356,Y406,61.98514898,5.458560944,3/14/2018,128
2543,5,7/20/2018,Tx740/NC356,Y407,56.02255496,5.454901372,3/14/2018,128
2544,5,7/20/2018,Tx740/NC356,Y408,77.65304817,5.413906833,3/14/2018,128
2545,5,7/20/2018,Tx740/NC356,Y409,74.71780892,5.417622529,3/14/2018,128
2546,5,7/20/2018,Tx740/NC356,Y410,88.55285554,5.434691734,3/14/2018,128
2547,5,7/20/2018,Tx740/NC356,Y411,66.01458956,5.437089638,3/14/2018,128
2548,5,7/20/2018,Tx740/NC356,Y412,88.64990789,5.454569599,3/14/2018,128
2549,5,7/20/2018,Tx740/NC356,Y414,91.88832373,5.45436859,3/14/2018,128
2550,5,7/20/2018,Tx740/NC356,Y415,67.80652894,5.455611847,3/14/2018,128
2551,5,7/20/2018,Tx740/NC356,Y416,86.20985098,5.424854206,3/14/2018,128
2552,5,7/20/2018,Tx740/NC356,Y417,71.89165283,5.426477125,3/14/2018,128
2553,5,7/20/2018,Tx740/NC356,Y419,89.51326808,5.462650357,3/14/2018,128
2554,5,7/20/2018,Tx740/NC356,Y420,67.07617264,5.420044043,3/14/2018,128
2555,5,7/20/2018,Tx740/NC356,Y421,87.52101484,5.428658174,3/14/2018,128
2556,5,7/20/2018,Tx740/NC356,Y423,76.43719658,5.434442079,3/14/2018,128
2557,5,7/20/2018,Tx740/NC356,Y424,89.84607731,5.437549731,3/14/2018,128
2558,5,7/20/2018,Tx740/NC356,Y425,90.76574696,5.478738983,3/14/2018,128
2559,5,7/20/2018,Tx740/NC356,Y426,87.73732598,5.415989372,3/14/2018,128
2560,5,7/20/2018,Tx740/NC356,Y427,86.00818059,5.441881534,3/14/2018,128
